Feature Name,Cluster 0 CD,Cluster 1 CD
DENND4B,0.019475199480432324,-0.019475199480432373
DENND5A,-0.008791175389510434,0.008791175389510493
DGCR2,-0.0046355169464398025,0.0046355169464397765
DGKA,-0.00914667758417306,0.009146677584173117
DGKD,0.018368154878778062,-0.018368154878778138
DGKE,-0.02223258980986121,0.022232589809861352
DGKQ,0.01425192841214883,-0.014251928412148783
DGKZ,-0.0032378840967536245,0.0032378840967536705
DHRS1,0.0005294918421769125,-0.0005294918421769044
DHX16,0.013349234863916799,-0.01334923486391683
DHX30,0.01622430261740937,-0.016224302617409214
DHX38,0.015365573338162413,-0.01536557333816241
DHX58,-0.0187824503320098,0.01878245033200975
DHX9,0.0116063177594749,-0.011606317759474882
DIAPH1,0.018940665739211583,-0.01894066573921183
DIDO1,0.012294210404889564,-0.012294210404889627
DLG1,-0.019258788955141222,0.019258788955141288
DLST,0.015754584134546314,-0.01575458413454629
DMAC2,-0.007385238160252965,0.007385238160252968
DMAP1,0.01699419786637703,-0.01699419786637703
DMTN,0.01795236455324963,-0.01795236455324959
DMXL1,0.01711590393404551,-0.017115903934045527
DNAH1,0.011485877333214633,-0.0114858773332143
DNAJB1,0.017624858919609205,-0.01762485891960947
DNAJC3,-0.01856672641873518,0.018566726418734837
DNAJC5,0.010890542830317743,-0.010890542830317599
DNM2,0.022516331903699494,-0.022516331903699414
DNMT1,0.018040520526510645,-0.0180405205265107
DNMT3A,-0.010888074875474505,0.010888074875474885
DNPEP,0.016568296197462907,-0.016568296197462928
DOCK10,-0.010403176588443266,0.010403176588443152
DOCK11,-0.021554333433870775,0.021554333433871028
DOCK2,0.019877919713751923,-0.019877919713752083
DOCK5,-0.05249841450306708,0.05249841450306708
DOCK8,-0.009173164029291829,0.009173164029291725
DOK2,0.016632127728358558,-0.016632127728358582
DOK3,-0.010171118112143274,0.010171118112143315
DPEP2,-0.005089635640134073,0.005089635640134121
DPF2,0.0161900758850457,-0.01619007588504575
DPP3,-0.01638311517730777,0.016383115177307714
DPP7,0.018689213322433357,-0.018689213322433437
DPP8,-0.024875541031060718,0.02487554103106075
DPP9,0.02556961279239541,-0.025569612792395415
DPYSL2,-0.017273416543487685,0.017273416543487862
DRAP1,-0.007869839295225138,0.007869839295225337
DRG2,0.01527796036942962,-0.015277960369429655
DUS1L,0.017944510199376814,-0.017944510199376807
DUS2,0.003631485719051512,-0.003631485719051475
DUS3L,0.011875593545838878,-0.011875593545839095
DUSP1,-0.0013451769446847102,0.0013451769446846528
DUSP2,-0.0016953507956742528,0.0016953507956742392
DUSP6,0.043103704151325695,-0.04310370415132566
DVL1,0.010492997746260545,-0.010492997746260415
DVL3,0.015139878125481301,-0.015139878125481343
DYNC1H1,0.018715848125748707,-0.01871584812574868
DYNLL2,0.019246378653640248,-0.019246378653640275
DYRK1A,-0.011987684616880361,0.011987684616880113
E2F4,-0.001241634220306775,0.001241634220306769
E4F1,0.013184776730980539,-0.013184776730980426
ECE1,-0.01308490013610948,0.013084900136109492
ECSIT,-0.012654136424790845,0.012654136424790815
EDC4,0.011636638887099305,-0.011636638887099201
EDF1,0.014671130948301003,-0.014671130948301041
EEF1A1,0.03406450064434463,-0.03406450064434458
EEF1B2,-0.003345227967421274,0.003345227967421292
EEF1D,0.01789313913546951,-0.017893139135469492
EEF2,-0.005446618401301392,0.005446618401301281
EFCAB14,-0.012615091162496931,0.012615091162496952
EFEMP2,-0.02257992693675773,0.022579926936757443
EFHD2,0.022421841759691842,-0.022421841759691825
EFTUD2,-0.0010958176167011069,0.001095817616701101
EGLN1,-0.02691524218015789,0.026915242180157957
EGR1,-0.05185683228634658,0.051856832286346626
EGR2,0.008410601684451784,-0.008410601684451714
EHBP1L1,-0.0022255900832765674,0.002225590083276688
EHD1,-0.0031115462367476534,0.003111546236747447
EHD3,-0.0005701416635354921,0.0005701416635354647
EHMT1,0.013945932929909303,-0.013945932929909113
EID1,0.016387513204980896,-0.01638751320498092
EIF1,-0.009149907045043155,0.009149907045043268
EIF2AK4,-0.02078768379992673,0.02078768379992664
EIF2B4,0.014984462316555017,-0.014984462316555031
EIF2B5,0.017253514051111942,-0.01725351405111198
EIF3A,0.01860356675980992,-0.01860356675980994
EIF3B,0.021461601901653162,-0.02146160190165314
EIF3D,0.001197881194239917,-0.0011978811942398913
EIF3E,0.013637336980863215,-0.013637336980863137
EIF3F,-0.003036786414474302,0.0030367864144743226
EIF3G,0.019900182148845,-0.01990018214884474
EIF3H,-0.005438688705411927,0.005438688705411846
EIF3I,0.015877850784762816,-0.015877850784762882
EIF3K,-0.010688658795710298,0.010688658795710234
EIF3L,-0.00948193387218831,0.009481933872188302
EIF4A2,-0.007954467485628685,0.007954467485628818
EIF4B,-0.023056750074889994,0.023056750074889977
EIF4EBP2,-0.008900071893810101,0.008900071893809985
EIF4G1,0.018607158346404654,-0.018607158346404612
EIF4G2,0.014861171098998694,-0.014861171098998498
EIF4H,-0.013612850180204217,0.013612850180204184
EIF5,-0.010784162786521449,0.010784162786521998
EIF5A,0.019675709408737495,-0.019675709408737464
ELAC2,0.019802879105885435,-0.019802879105885445
ELF4,0.013668765689246243,-0.013668765689246411
ELL,-0.019083805955413133,0.019083805955413213
ELMO1,-0.015277355264530234,0.015277355264530178
ELMSAN1,-0.019553736172321135,0.019553736172321617
ELOB,-0.010435018087473857,0.010435018087473593
EMB,-0.012398107271810439,0.012398107271810418
EMC10,0.01426167442441015,-0.014261674424410224
EMC8,0.013885173272397456,-0.01388517327239745
EME2,-0.017955242206814437,0.017955242206814496
EML3,-0.008815038867756074,0.008815038867755936
EML4,-0.01736064670069156,0.017360646700691085
EMP3,0.01740861659097669,-0.0174086165909766
ENG,-0.015567255746098674,0.01556725574609858
ENGASE,0.014116263039678527,-0.014116263039678457
ENSA,-0.00012828722496117408,0.00012828722496114776
ENY2,-0.01570727323835492,0.015707273238354854
EP300,-0.010505028419589307,0.010505028419589134
EPB41,0.009443823027149835,-0.009443823027149873
EPN1,-0.009513414959453568,0.009513414959453481
EPS15L1,0.015043740247472362,-0.015043740247472393
ERAP2,-0.010730523683548515,0.010730523683548586
ERC1,-0.017587286275190694,0.01758728627519066
ERGIC1,0.006064055003559119,-0.0060640550035591205
ERGIC3,-0.016143433177920927,0.01614343317792082
ERN1,0.01022302612210739,-0.010223026122107572
ERP29,0.016323224672511988,-0.016323224672511998
ESYT1,0.009184136646307099,-0.009184136646307312
ESYT2,0.009418838979562862,-0.009418838979562921
ETFA,-0.016629572807905293,0.016629572807905436
ETS1,0.016966596514781794,-0.01696659651478183
ETS2,-0.002191247051071217,0.0021912470510712513
EVI2B,-0.01550786138918535,0.015507861389185874
EVL,0.02358473564956553,-0.023584735649565453
EWSR1,0.02152901455799208,-0.021529014557992145
EXOC3,0.01725086942535005,-0.017250869425349983
EZH1,0.0117017451062894,-0.011701745106289543
EZR,0.02835814951663565,-0.028358149516635605
F13A1,-7.6158074756352e-05,7.615807475638114e-05
F8A1,-0.025094273876904563,0.025094273876904213
FAAP100,0.012699279720679012,-0.012699279720678807
FADS3,0.037749107340455834,-0.03774910734045581
FAM102A,0.016773247220242843,-0.01677324722024301
FAM107B,-0.009194238589055359,0.00919423858905518
FAM120A,-0.012223497726619447,0.012223497726619641
FAM120AOS,0.013231289550182952,-0.013231289550182932
FAM122A,-0.021930655057076837,0.021930655057076764
FAM160B2,0.015955247762416542,-0.01595524776241662
FAM193A,0.013306767070516473,-0.01330676707051652
FAM193B,0.017630610437106474,-0.017630610437106464
FAM229A,0.0009515332534572863,-0.0009515332534572693
FAM32A,0.016313176587497324,-0.016313176587497376
FAM50A,0.012176838846122383,-0.012176838846122607
FAM53B,0.010773582702538354,-0.010773582702538406
FAM76A,-0.023817251711724625,0.023817251711724805
FAM78A,0.014340409385237285,-0.01434040938523729
FAM98C,-0.01723023750424042,0.017230237504240332
FASN,0.014133180507868952,-0.014133180507868895
FASTK,0.015160610404220657,-0.015160610404220724
FAU,0.02114766550944637,-0.021147665509446252
FBL,-0.011254728764174843,0.01125472876417485
FBRS,0.018653392320557256,-0.018653392320557176
FBRSL1,0.018055030943920983,-0.018055030943920792
FBXL16,-0.0004393471377294001,0.0004393471377293983
FBXL5,-0.01113889746058867,0.011138897460588815
FBXO21,-0.053950561180251586,0.0539505611802517
FBXO6,-0.0195680550235513,0.01956805502355146
FBXO7,0.0147129735888739,-0.014712973588873909
FBXW4,0.013705140060068812,-0.013705140060068927
FBXW5,0.017926621173526572,-0.017926621173526846
FCGR3A,0.011179056194845265,-0.011179056194844971
FCGRT,-0.009678717878026674,0.009678717878026578
FCHO1,0.013071540669699396,-0.013071540669699407
FCHSD1,0.014038503333750755,-0.014038503333750658
FCMR,0.015742439816073747,-0.015742439816073563
FCN1,0.03979167641219217,-0.03979167641219219
FCRL1,0.02613388331882244,-0.02613388331882248
FDFT1,-0.008961966635185474,0.008961966635185465
FEM1B,-0.029493429762470925,0.029493429762471032
FEN1,-0.021193748006042134,0.021193748006041936
FERMT3,0.0074748039156862425,-0.00747480391568624
FES,0.012322258776256794,-0.01232225877625683
FGD2,-0.011197646620627333,0.011197646620626863
FGD3,0.021491255970967404,-0.02149125597096746
FGL2,-0.008229762532517821,0.008229762532517788
FGR,-0.0063067002104878,0.006306700210487475
FIBP,-0.010997126022017183,0.010997126022017103
FIS1,0.013253939321989474,-0.013253939321989448
FKBP8,-0.009697695703439802,0.009697695703439823
FLI1,-0.01601510502008475,0.016015105020085154
FLII,-0.0034165880475938524,0.0034165880475938654
FLNA,0.002833319119109696,-0.0028333191191095832
FLNB,-0.015225051728275608,0.015225051728275376
FLOT1,0.02287391253325119,-0.0228739125332512
FLOT2,-0.011228322365618016,0.011228322365618028
FLYWCH1,-0.00740914740621361,0.007409147406213723
FMNL1,-0.00873284786452698,0.008732847864526928
FNBP1,0.014793150094866763,-0.014793150094866666
FOS,-0.009012035182222997,0.00901203518222321
FOSB,0.03323584811249457,-0.03323584811249455
FOSL2,0.01811692302325812,-0.01811692302325774
FOXJ3,-0.016974907556271755,0.016974907556271644
FOXK1,0.011651516161421332,-0.011651516161421191
FOXK2,0.016642681589838247,-0.01664268158983827
FOXO3,-0.019174207109347006,0.019174207109347086
FOXP1,-0.05553890174978548,0.05553890174978552
FPGS,0.014629576310241019,-0.01462957631024111
FPR1,-0.05942333056611564,0.05942333056611567
FRA10AC1,-0.025520100883812763,0.025520100883812742
FTH1,0.06874990183664222,-0.06874990183664219
FTSJ3,0.01763249570073553,-0.0176324957007355
FURIN,-0.010256395370563014,0.010256395370563144
FUS,0.018557413578206255,-0.018557413578206443
FXYD5,-0.0027487481411709786,0.0027487481411708837
FYB1,-0.02092723926531704,0.020927239265317435
FYN,0.015388163938984591,-0.015388163938984413
FZR1,0.01340814960948849,-0.013408149609488534
G0S2,-0.009074198637926965,0.00907419863792697
GAA,-0.008338369248391705,0.008338369248391457
GAB2,-0.01337446135805167,0.013374461358051936
GABBR1,-0.014620206741637725,0.014620206741637864
GADD45B,0.0493833741681377,-0.04938337416813768
GAK,0.023085721235319514,-0.023085721235319618
GANAB,-0.013504397909856249,0.013504397909856325
GAPDH,0.004480985800052613,-0.004480985800052616
GAS5,0.012419943955651522,-0.012419943955651526
GAS7,-0.00807168564091565,0.008071685640915491
GATAD2A,0.019247481464291262,-0.01924748146429124
GBF1,-0.0015716413772762768,0.001571641377276302
GBP2,-0.050398799216355705,0.050398799216355795
GBP4,0.016846979440602605,-0.016846979440602605
GBP5,0.05713062584432945,-0.05713062584432945
GCN1,0.014346372671641735,-0.014346372671641789
GDI1,0.019351548622822196,-0.01935154862282214
GDI2,0.010611057585994961,-0.01061105758599492
GDPD5,0.010642525676731872,-0.010642525676731861
GFER,-0.02355342477286608,0.023553424772866167
GFI1,-0.025029107542781096,0.02502910754278096
GFOD1,-0.057098911211220765,0.05709891121122097
GGA1,0.015664280210887928,-0.015664280210887813
GGA3,0.014914417032536837,-0.014914417032536785
GHITM,0.013137436821755291,-0.013137436821755338
GID8,0.013375786022569103,-0.013375786022569182
GIGYF1,0.016970038620388588,-0.016970038620388404
GIMAP4,-0.018415242854846105,0.01841524285484577
GIMAP7,-0.016458447815318047,0.01645844781531804
GIT1,0.012515873609520755,-0.01251587360952073
GK5,-0.018955198869911295,0.01895519886991168
GLG1,0.023331357762562763,-0.0233313577625628
GLTP,0.014631580998924634,-0.014631580998924587
GLUD1,-0.022334744550506595,0.022334744550506654
GLUL,-0.05197564405645737,0.051975644056457396
GM2A,0.011978571256911125,-0.011978571256911128
GMDS,-0.02020476512082801,0.020204765120828014
GMFG,0.01469751768278447,-0.014697517682784673
GMIP,-0.004749668082867718,0.004749668082867687
GNA12,0.010437458534621894,-0.01043745853462188
GNA13,-0.010510976203597854,0.01051097620359827
GNAI2,-0.004807829249935341,0.004807829249935506
GNAS,0.030935944814111868,-0.03093594481411179
GNB1,-0.00934418555749413,0.009344185557494132
GNB2,-0.009010915131352762,0.009010915131352635
GNLY,-0.010518998024365823,0.010518998024365825
GNPDA1,-0.02429634025051013,0.024296340250510157
GNPTG,0.009003676054217312,-0.009003676054217273
GNS,-0.056311169244183966,0.056311169244183855
GOLGA7,-0.01947111741815196,0.01947111741815188
GP9,-0.015265294638821831,0.01526529463882161
GPAA1,-0.005566693173871952,0.005566693173871919
GPATCH2,-0.025218780104543294,0.02521878010454327
GPATCH8,0.011839910792000549,-0.011839910792000525
GPCPD1,-0.008414396429543404,0.00841439642954334
GPI,-0.0012963138803714978,0.0012963138803714638
GPN1,-0.02048114947796119,0.02048114947796123
GPR108,0.014191231031054158,-0.014191231031054144
GPR132,-0.052252620758362615,0.052252620758362615
GPR155,-0.023575448398323585,0.02357544839832363
GPS1,0.016816856995051886,-0.016816856995051806
GPSM3,-0.005426124675244964,0.005426124675244948
GPX1,0.029332984203559908,-0.029332984203559922
GPX4,0.017435378775903336,-0.017435378775903367
GRAMD1A,0.008287821147924462,-0.008287821147924824
GRASP,0.013985809472555769,-0.013985809472555762
GRB2,0.020722607008363685,-0.02072260700836362
GRINA,-0.058138208761836035,0.05813820876183602
GRIPAP1,0.01786230198302404,-0.017862301983023927
GRK2,0.027068406910875756,-0.027068406910875753
GRK6,0.019839187770696046,-0.019839187770695817
GRN,-0.06549681800002795,0.06549681800002781
GSDMD,0.015444968820954622,-0.015444968820954605
GSE1,-0.011760872785052006,0.011760872785052126
GSN,-0.050695055173764735,0.05069505517376468
GSTK1,0.01885358017172346,-0.018853580171723516
GSTP1,0.01676403368335242,-0.0167640336833522
GTF2F1,-0.009319917659810365,0.009319917659810335
GTF3A,-0.00845804482362588,0.00845804482362591
GTF3C1,0.015684209126833815,-0.015684209126833944
GTF3C5,-0.003275308664890717,0.003275308664890637
GTPBP1,0.006918516390366019,-0.0069185163903660975
GTPBP6,-0.005531193435821176,0.005531193435821275
GUCD1,-0.0073904429634527305,0.007390442963452827
GUK1,0.019638799991823053,-0.019638799991823087
GUSB,0.017290375126716648,-0.017290375126716676
GYPC,0.012923629785095928,-0.012923629785095914
GZF1,0.013527231766263352,-0.013527231766263411
GZMB,-0.01277123117373233,0.012771231173732302
GZMM,0.011844538948518215,-0.011844538948518432
H1FX,-0.005904563833950687,0.005904563833950878
H2AFV,0.020820985268729778,-0.020820985268729768
H2AFY,0.01725085859065366,-0.01725085859065356
H3F3B,-0.004088645288589256,0.004088645288589165
HADHA,-0.0065417150553370084,0.006541715055337063
HARS,0.014160562559455126,-0.01416056255945506
HBA1,0.004899885336589073,-0.0048998853365887435
HBA2,-0.05211154380723396,0.05211154380723401
HBEGF,-0.007973535294858388,0.007973535294858468
HCFC1,-0.006292308655627962,0.006292308655628122
HCK,-0.05662539653707283,0.05662539653707279
HCLS1,0.02415457587207982,-0.024154575872079916
HCP5,-0.02172604666737797,0.021726046667378186
HDAC1,-0.01907567776012468,0.019075677760124702
HDAC3,-0.0015025874117080846,0.0015025874117080959
HDAC5,0.017101523354913717,-0.017101523354913547
HDAC6,0.014663939791006997,-0.014663939791007042
HDAC7,-0.015073109996243268,0.01507310999624323
HDGF,-0.002956451248358386,0.002956451248358369
HDGFL2,-0.0150007493260068,0.015000749326006878
HDLBP,0.018437562196778747,-0.018437562196778837
HEBP2,-0.010709845386030134,0.010709845386030026
HECA,-0.009201852738227153,0.009201852738226785
HECTD3,0.016986483511995273,-0.01698648351199523
HECTD4,-0.011636247324493155,0.011636247324492867
HELZ2,0.018985021115890732,-0.01898502111589074
HERPUD1,-0.019417646194033616,0.01941764619403378
HEXD,0.009288389698961815,-0.009288389698961797
HGS,0.01599069876620362,-0.01599069876620364
HIF1A,-0.008310108034951084,0.008310108034950855
HIP1R,0.013378126782157062,-0.013378126782157398
HIRA,0.01375206859665783,-0.013752068596657818
HK1,0.019281850908876467,-0.019281850908876425
HK2,-0.017446049588201794,0.017446049588201944
HK3,0.03442959882195257,-0.034429598821952526
HLA-A,0.04671524087840118,-0.04671524087840113
HLA-B,-0.006518761212960669,0.006518761212960728
HLA-C,0.05494556411977966,-0.05494556411977962
HLA-DMA,-0.005779152376115237,0.005779152376115126
HLA-DPA1,-0.003324277463138668,0.003324277463138708
HLA-DPB1,0.0197260038907875,-0.019726003890787377
HLA-DQA1,-0.006573954809908656,0.006573954809908607
HLA-DQB1,0.010064987606301277,-0.010064987606301277
HLA-DRA,0.02570934258824399,-0.025709342588243998
HLA-DRB1,0.023815532134755995,-0.023815532134755985
HLA-E,-0.01278024283399227,0.012780242833992242
HLA-F,0.01844274568075142,-0.01844274568075161
HLA-L,0.007730306028496672,-0.00773030602849588
HM13,-0.0059893611407921795,0.005989361140792156
HMG20B,0.011784860353056856,-0.011784860353057086
HMGA1,-0.053188787026193084,0.0531887870261931
HMGB1,-0.0082369260337587,0.008236926033758552
HMGN1,-0.008703973540730462,0.008703973540730275
HMGN2,0.01573379171832805,-0.015733791718328116
HNRNPA0,-0.00863426076669694,0.008634260766697032
HNRNPA1,0.023818971918152035,-0.02381897191815197
HNRNPA2B1,0.02039832054142896,-0.02039832054142885
HNRNPA3,0.013667537210291963,-0.013667537210291767
HNRNPC,-0.011982157848904445,0.011982157848904449
HNRNPD,0.017939422950402586,-0.017939422950402538
HNRNPDL,0.018542857339898168,-0.01854285733989824
HNRNPF,0.012365705999005484,-0.012365705999005761
HNRNPH1,-0.009008599937673192,0.009008599937673379
HNRNPK,0.015595517380136538,-0.015595517380136766
HNRNPL,0.014189093129801222,-0.014189093129801265
HNRNPM,0.020000024714959794,-0.020000024714959798
HNRNPU,0.019772491780180215,-0.019772491780180236
HNRNPUL1,0.021786905702633513,-0.02178690570263345
HP1BP3,-0.012800777299834348,0.012800777299834252
HPCAL1,0.014737862223589629,-0.014737862223589544
HPCAL4,-0.029086108136504366,0.02908610813650448
HPS1,0.02021120706109833,-0.02021120706109833
HPS3,-0.02482032724569547,0.02482032724569587
HSD17B12,0.003138458772206861,-0.003138458772206887
HSF1,-0.005531867218523091,0.005531867218523098
HSH2D,-0.006111361174043729,0.006111361174043807
HSP90AA1,0.01574732791549885,-0.01574732791549877
HSP90AB1,0.022186567886352714,-0.02218656788635271
HSP90B1,-0.05072337212744406,0.05072337212744403
HSPA8,0.019495605251537873,-0.019495605251537762
HSPA9,-0.007534438335735378,0.007534438335735455
HTT,0.0176774806218095,-0.017677480621809433
ICAM2,-0.016948536237320677,0.016948536237320642
ICAM3,-0.012165087611410719,0.012165087611410677
ICMT,-0.021886585754442023,0.02188658575444203
ID2,-0.009924248270703194,0.009924248270703036
IDH2,-0.007928168573421138,0.007928168573421194
IDH3B,-0.009167719195306484,0.009167719195306467
IDH3G,0.014790860902286079,-0.01479086090228605
IDUA,-0.006056764692583821,0.006056764692583975
IER2,-0.012936560265948917,0.012936560265949222
IER3,0.011952450222794885,-0.011952450222794862
IER5,-0.010460771538073163,0.010460771538073003
IFFO1,0.014490935898167367,-0.014490935898167408
IFI6,0.009274545785592727,-0.00927454578559247
IFITM1,0.01369245858035427,-0.013692458580354583
IFITM2,-0.0016924727541378834,0.0016924727541378882
IFITM3,-0.05217957381035085,0.05217957381035086
IFNGR2,-0.05078801893664871,0.05078801893664868
IFNLR1,-0.027927636256647518,0.027927636256647192
IGF2R,-0.015776349185585712,0.015776349185585563
IGSF8,-0.02047130146767952,0.020471301467679403
IK,0.01731361532159021,-0.017313615321590217
IKBKB,0.013794027535072598,-0.013794027535072651
IKZF1,0.013701894590759567,-0.013701894590759283
IKZF3,-0.04953660433302067,0.049536604333020644
IL10RA,0.022070461661953828,-0.02207046166195387
IL11RA,0.012468889663513952,-0.012468889663513774
IL15RA,0.007349288700734071,-0.007349288700734065
IL16,-0.012619581258487885,0.01261958125848778
IL17RA,-0.005982020124318773,0.0059820201243187005
IL1B,-0.008512735966492541,0.008512735966497383
IL24,-0.01961536604482486,0.01961536604482463
IL27RA,0.02017031229205558,-0.02017031229205559
IL2RB,0.014478230826081271,-0.01447823082608147
IL2RG,-0.015898570015670462,0.015898570015670615
IL32,0.01527975326744069,-0.015279753267440537
IL4R,0.015527408769108733,-0.015527408769108714
IL6R,-0.006635624786419606,0.006635624786419605
IL6ST,-0.0121821644112508,0.012182164411250862
IL7R,0.01486706550053386,-0.014867065500533627
ILF3,0.02205821274059469,-0.022058212740594645
ILRUN,0.01641593783313939,-0.01641593783313941
IMP4,0.015416067176789592,-0.015416067176789656
IMPDH1,0.016404192604607692,-0.016404192604607747
IMPDH2,-0.0031716110069075613,0.003171611006907588
INAFM1,-0.015442819428240837,0.015442819428240816
INF2,0.013787948028539974,-0.013787948028539858
INPP4A,-0.005071898635307452,0.005071898635307495
INPP5D,0.023056837201750308,-0.02305683720175039
INPP5K,0.015302893115637055,-0.01530289311563703
INPPL1,0.01845612222615934,-0.01845612222615935
INTS1,0.01854645180323897,-0.01854645180323902
INTS11,0.01751453735681195,-0.017514537356812035
INTS5,-0.02036663625985967,0.02036663625985968
IQGAP2,-0.016803192883044424,0.01680319288304441
IQSEC1,-0.006231118795778037,0.0062311187957781325
IRAK1,0.01576314349132396,-0.01576314349132388
IRF1,-0.06155871237550918,0.06155871237550918
IRF2,-0.025965292234730576,0.025965292234730954
IRF2BP2,-0.006191099653642498,0.006191099653642288
IRF2BPL,0.018611347648415513,-0.01861134764841552
IRF3,0.014872378106951363,-0.014872378106951334
IRF4,0.019151888459399156,-0.019151888459399146
IRF7,-0.04907879548423349,0.04907879548423344
IRS2,0.014727192330957805,-0.014727192330957628
ISG20,-0.006204338411264546,0.006204338411264507
IST1,0.013507214361624012,-0.013507214361624042
ITCH,-0.018511208686246967,0.018511208686246977
ITGA2B,-0.04987365227511236,0.04987365227511223
ITGA5,0.013700463331513927,-0.013700463331513882
ITGA6,-0.013632371196712425,0.013632371196712078
ITGAL,0.027463518784460888,-0.027463518784460877
ITGAX,-0.05706060663678554,0.05706060663678552
ITGB2,0.02931439761713563,-0.029314397617135987
ITGB5,0.01372153538001132,-0.01372153538001131
ITGB7,-0.008710198035544172,0.008710198035543912
ITK,-0.015999464288900134,0.0159994642889
ITM2B,-0.005033401336172192,0.005033401336171874
ITPK1,0.017014827175566228,-0.01701482717556593
ITPKB,-0.008474686440300553,0.00847468644030074
ITPR2,-0.050900407022540284,0.050900407022540256
ITPR3,-0.020551148453679537,0.020551148453679852
ITPRIP,-0.010505956041217325,0.010505956041217162
IVNS1ABP,-0.01638084980090439,0.016380849800904554
JADE2,0.014032554701072274,-0.014032554701072317
JAK1,-0.018083731440514502,0.018083731440514384
JAK3,0.018255342576554662,-0.018255342576554586
JAML,0.015127335614071893,-0.015127335614071888
JARID2,-0.012165689816045754,0.012165689816045672
JMJD1C,-0.01095723951116015,0.01095723951115984
JOSD1,-0.05980758144258929,0.059807581442589255
JPT2,-0.026706931874185512,0.02670693187418558
JUN,0.06921963552310727,-0.0692196355231069
JUNB,0.04860889094274313,-0.04860889094274308
JUND,0.04267554366031801,-0.04267554366031809
KANK3,-0.027746415266324456,0.02774641526632431
KANSL1,0.011470849497687936,-0.011470849497688005
KARS,0.014186067056208387,-0.014186067056208293
KAT2B,-0.019465804755242164,0.019465804755242094
KAT6B,-0.020690657673196004,0.020690657673195716
KAT8,-0.0014525231314326346,0.0014525231314326424
KCNA3,-0.04883029000772044,0.04883029000772042
KCNAB2,0.02027948711404778,-0.02027948711404776
KCNE3,-0.02527062133409429,0.0252706213340941
KCNQ1,-0.008770936555701518,0.008770936555701547
KCTD12,-0.050126564678496945,0.05012656467849703
KCTD2,-0.0027441693947174023,0.002744169394717447
KDM1A,0.014373079186411068,-0.014373079186411062
KDM2A,-0.018899389655196146,0.018899389655195994
KDM3A,-0.010185587103198206,0.01018558710319794
KDM4B,0.014292680347183145,-0.01429268034718316
KDM5A,-0.008843030521849878,0.008843030521850313
KDM5C,-0.007062248866372204,0.007062248866372153
KDM6B,-0.06529116390418137,0.06529116390418128
KHDRBS1,-0.024129036440919276,0.02412903644091911
KHSRP,0.015083716395017486,-0.015083716395017549
KIAA0319L,0.013821701856480424,-0.013821701856480515
KIAA0513,-0.014129552821977127,0.014129552821977243
KIAA0930,0.014952620914352906,-0.01495262091435311
KIAA1109,-0.014969244563030585,0.014969244563030434
KIAA2013,0.011818277344152391,-0.011818277344152537
KIF21B,0.014235750501199084,-0.014235750501198761
KIF22,0.013708685671597503,-0.013708685671597498
KIFC2,-0.006569514962672595,0.006569514962672393
KLC4,0.013527450262419699,-0.013527450262419673
KLF10,-0.04976107940577219,0.0497610794057722
KLF13,0.01755670322635189,-0.017556703226351944
KLF2,-0.03358759394264843,0.03358759394264857
KLF3,0.009331259477077712,-0.009331259477078002
KLF4,0.012674195121103262,-0.01267419512110311
KLF6,0.006452782471302803,-0.006452782471302782
KLF9,-0.016237696377979137,0.016237696377978793
KLHDC4,0.012527583752927788,-0.0125275837529279
KLHL21,-0.009447351366301319,0.009447351366301444
KLHL24,-0.021795127685369658,0.02179512768536964
KLHL36,0.014990669572288708,-0.014990669572288643
KLHL5,-0.05302328173384273,0.053023281733842687
KMT2A,-0.0593305214005082,0.05933052140050818
KMT2B,0.016935199530645678,-0.016935199530645737
KMT2C,-0.016852698076578878,0.016852698076578958
KMT2D,0.012476517467346274,-0.012476517467346406
KMT2E,0.013924570195965337,-0.01392457019596517
KPNA1,-0.024978195568280837,0.024978195568280608
KPNB1,0.013080652252086716,-0.01308065225208677
KRI1,-0.004378152073771124,0.004378152073771022
KTN1,-0.009639666061254113,0.009639666061253818
KXD1,0.01773285426302902,-0.01773285426302906
LAMP1,0.01847833402563429,-0.018478334025634254
LAMTOR1,0.014057305189020798,-0.014057305189020772
LAMTOR4,0.013014161511099345,-0.013014161511099447
LAP3,-0.0007787041546343875,0.000778704154634408
LAPTM5,0.029547289002232306,-0.029547289002232375
LARP1,0.014637468171058848,-0.014637468171058727
LAS1L,0.019427437730965266,-0.019427437730965256
LASP1,0.016377413845162486,-0.016377413845162513
LAT,-0.024430673467613843,0.02443067346761345
LAT2,-0.007902862927946487,0.00790286292794638
LBH,-0.016240483671663017,0.01624048367166282
LCK,-0.011846850871301506,0.011846850871301197
LCP1,0.02223714234185602,-0.022237142341856052
LCP2,-0.011159921819635632,0.011159921819635836
LDB1,0.012101832847845072,-0.01210183284784519
LDHA,-0.007587636796957185,0.0075876367969573396
LDLRAP1,-0.008856976932738434,0.008856976932738469
LEF1,0.012155264669428125,-0.012155264669427903
LEMD2,0.014461546617538613,-0.014461546617538566
LENG8,-0.001318978745611055,0.0013189787456110349
LFNG,-0.006968629044484213,0.006968629044484112
LGALS1,-0.022324542799337127,0.022324542799337148
LGALS3,-0.0007910312447657804,0.0007910312447657996
LGALS9,-0.049218809458344524,0.04921880945834456
LILRA2,-0.004251895015991359,0.004251895015991382
LILRA5,-0.010513643822691704,0.010513643822691755
